,star_name,TSS_tier,ra,dec,Teff,sy_dist,sy_vmag,Age,vsini_adopt,S_index_adopt,RHK_adopt,RHK_calculated_marvin23,prot_adopt,r_prot_adopt,act_cycle_adopt,phot_jitter_adopt
7452,TIC 166001054,3,205.37023764668,-38.55098270131,3816.0,42.35095977783203,11.976,,,,,,2.782913,fetherolf24,,216.491562
7453,TIC 81248321,3,205.38276168503,14.82411251803,3658.0,33.16275405883789,12.078,,,,,,9.518948,fetherolf24,,657.736303
7454,TIC 321045754,3,205.42636559501,-62.17408594695,5310.0,42.56534576416016,9.14,3.67,2.0,,,,,nan,,
7455,TIC 141816993,3,205.44300339031,58.25547703741,3392.0,21.605484008789062,12.545,,,,,,24.009,watson06,,4956.792947
7456,TIC 417152121,3,205.44681910375,21.48560723224,4386.4,38.2420654296875,10.89,,,,,,11.742241,fetherolf24,,512.649376
7457,TIC 61098813,3,205.48203706146,-0.12914177411,4238.5,24.677202224731445,9.75,,,0.91,,-4.384989790546993,,nan,,
7458,TIC 241430822,3,205.53603844862,-53.2082331623,3930.0,42.14089584350586,11.765,,,,,,,nan,,
7459,TIC 379098932,3,205.55316966289,8.3883965358,6645.4,35.52560806274414,6.162,2.277,20.0,0.1894,,-4.363007562175786,,nan,,
7460,TIC 347390993,3,205.58050711301,18.78880602999,3794.0,40.09751892089844,12.345,,,,,,,nan,,
7461,TIC 61110114,3,205.60847739152,-1.68627122903,4496.0,24.599782943725582,9.21,,1.9,0.7553,-4.7096,-4.342417718867005,2.583627,fetherolf24,,119.401165
7462,TIC 173095595,3,205.68028840506,33.29009030453,3294.0,9.189019203186035,13.896,,,,,,,nan,,
7463,TIC 349229985,3,205.71057918709,-21.71146185344,4273.98,33.773067474365234,10.17,,,,,,,nan,,
7464,TIC 243472479,3,205.73065763965,-43.94772293185,4011.49,40.81145095825195,10.693,,,,,,,nan,,
7465,TIC 243472478,3,205.73210113897,-43.94901858386,3957.0,40.79854202270508,11.214,,,,,,,nan,,
7466,TIC 243474898,3,205.74359357724,-42.18209948889,6113.0,46.226993560791016,7.51,6.734,4.0,0.175,,-4.49035395388016,7.213973,fetherolf24,,69.394637
7467,TIC 379100900,3,205.75532777301,9.07322777472,3352.0,21.72146987915039,13.142,,,,,,3.943839,fetherolf24,,475.084413
7468,TIC 22903436,3,205.84614743033,39.24913599272,4540.4,26.593238830566406,9.24,,,,,,6.006001,fetherolf24,,1068.092575
7469,TIC 379116123,3,205.85394491889,11.11226247669,3805.0,32.565956115722656,11.361,,,,,,10.580765,fetherolf24,,730.182582
7470,TIC 241464780,3,205.87193148028,-52.83102219273,3736.0,28.33252716064453,11.482,,,,,,,nan,,
7471,TIC 453705445,3,205.89382241447,-58.54197124303,5183.0,45.93510818481445,9.33,7.407,4.0,,,,7.383305,fetherolf24,,5149.337046
7472,TIC 270485783,3,205.92423220867,-9.47558572275,4885.0,42.13065719604492,9.61,11.961,,0.6065,-4.4919,-4.261731738063238,,nan,,
7473,TIC 173100516,3,205.92429389042,33.35539310829,3626.0,37.50896835327149,12.534,,,,,,,nan,,
7474,TIC 305743877,3,205.94485239602,-35.40432874114,3815.0,26.63865852355957,11.36,,,,,,8.62014,fetherolf24,,453.489718
7475,TIC 270487026,3,205.94934958027,-9.49603466527,3857.0,42.18352127075195,11.98,,,,,,,nan,,
7476,TIC 286036545,3,206.00361381671,3.62666767008,4672.01,47.320613861083984,10.636,,,,,,,nan,,
7477,TIC 286038269,3,206.0412015279,4.87649488978,4024.51,44.451995849609375,11.45,,,,,,,nan,,
7478,TIC 395326726,3,206.04621289482,-77.10127516252,3646.0,41.6140022277832,12.869,,,,,,7.1674,fetherolf24,,659.518278
7479,TIC 270487285,3,206.05382190921,-8.48831798432,4920.1,37.90451049804688,9.386,,,,,,,nan,,
7480,TIC 101824432,3,206.08710548119,-26.30977265569,3329.0,20.26036071777344,13.253,,,,,,,nan,,
7481,TIC 311002348,3,206.1179,51.6857,3633.0,24.330900243309003,12.52,,,,,,,nan,,
7482,TIC 154011858,3,206.12212839489,68.46396326395,3989.8,39.03192901611328,11.62,,,,,,,nan,,
7483,TIC 290059006,3,206.12358929597,-16.85442453629,5244.48,44.57002258300781,9.17,,,,,,,nan,,
7484,GAIA DR3 1444367716047984128,3,206.14025,24.9516657,3793.04,45.39274215698242,,,,,,,,nan,,
7485,TIC 199501610,3,206.14025770618,24.95155295637,3761.0,45.175743103027344,11.812,,,,,,,nan,,
7486,TIC 141819864,3,206.17065649683,54.12863787751,3612.0,43.63370132446289,12.85,,,,,,,nan,,
7487,TIC 290058172,3,206.18583950999,-14.22518040309,6089.0,33.668540954589844,6.92,5.506,0.661,0.1638,-4.8831,-4.539212121288893,,nan,,
7488,TIC 457463263,3,206.20335656013,-54.12164872684,3501.0,19.552061080932617,12.452,,,,,,,nan,,
7489,TIC 243524790,3,206.22956467455,-45.58857103437,3876.0,33.884403228759766,11.319,,,,,,,nan,,
7490,TIC 392907941,3,206.25964317517,2.0926159032,3994.0,42.69049835205078,10.78,,,,,,,nan,,
7491,TIC 72464819,3,206.27117052325,17.7854354718,3930.0,12.906058311462402,9.75,,6.9,,,,,nan,,
7492,TIC 295680935,3,206.27224222726,-4.62034182951,3967.3,29.40212821960449,10.51,,,,,,,nan,,
7493,TIC 141821518,3,206.30505337492,55.87934713612,6315.0,34.15305709838867,6.5,3.661,8.0,0.1472,,-4.571085800749308,,nan,,
7494,TIC 390730327,3,206.31132155622,8.8359768653,4751.0,21.98978614807129,8.459,,6.76,0.7033,-4.5287,-4.254101723348936,,nan,,
7495,TIC 154012877,3,206.33020306063,68.99944712239,5993.4,46.53652572631836,7.96,2.241,4.0,,,,,nan,,
7496,TIC 390730707,3,206.34561321544,11.47927537089,5838.38,46.734962463378906,8.3,4.922,,0.197,,-4.484561258925242,9.295356,fetherolf24,,283.595031
7497,TIC 457432963,3,206.36769888628,-58.64506104823,4682.0,39.79693603515625,9.59,11.614,2.0,,,,,nan,,
7498,TIC 284184793,3,206.38066668825,60.98264818502,3903.0,32.30853271484375,10.876,,,,,,,nan,,
7499,TIC 30068122,2,206.42185639597,-33.04371734706,6802.4,19.237998962402344,4.23,,63.9,0.236,,-4.217480387404434,1.254765,fetherolf24,,460.627708
7500,TIC 72465347,2,206.43239807406,14.89152002974,3435.0,5.4336838722229,8.5,,-2.93,0.764,-4.872,-4.958633634249804,4.776078,fetherolf24,,87.728633
7501,TIC 392908907,3,206.45723876018,2.77636293025,3997.45,48.58933639526367,11.306,,,,,,3.95694,fetherolf24,,164.860111
7502,TIC 286942673,3,206.46131239135,-17.96822505972,3325.0,11.188758850097656,11.872,,,0.6475,,-5.128005820563032,,nan,,
7503,TIC 290109068,3,206.4622562327,-12.1639256263,3878.0,44.07178115844727,13.957,,,,,,,nan,,
7504,TIC 30097038,3,206.48719342101,-33.28922888231,4115.76,40.280887603759766,10.79,,,,,,7.11914,fetherolf24,,463.768357
7505,TIC 101901909,3,206.53100419105,-24.20145287584,5010.83,42.77370071411133,9.3,,,,,,,nan,,
7506,TIC 165760083,3,206.55721960485,30.89701145315,6192.0,42.27959060668945,6.512,3.445,13.0,,,,7.413623,fetherolf24,,1513.979346
7507,TIC 343607039,3,206.57167216356,-68.13880784891,5350.8,47.17449569702149,8.65,,1.0,,,,,nan,,
7508,TIC 30070099,3,206.57349911673,-30.47448207935,5892.0,46.08153533935547,8.21,2.829,5.0,,,,,nan,,
7509,TIC 295698926,3,206.57926803648,-0.45806361234,4765.2,34.92137145996094,9.0,13.487,,,,,,nan,,
7510,TIC 207585172,3,206.67511219171,-56.85010262686,5179.0,34.76137161254883,8.63,13.439,2.542,0.3102,-4.6823,-4.4639706777880255,,nan,,
7511,TIC 379117362,2,206.73801057158,6.35037393864,5887.0,31.430015563964844,6.334,8.958,1.2,0.1625,-4.969,-4.593949311180925,26.0,wright04,,
7512,TIC 270419305,3,206.75898910969,-17.82730558063,5334.0,43.97513961791992,9.042,8.933,,,,,,nan,,
7513,TIC 72506701,2,206.81557120739,17.45688614097,6465.0,15.6024169921875,4.49,3.135,16.8,0.1874,-4.7,-4.387283192284582,2.63368,fetherolf24,11.6,240.762783
7514,TIC 187277632,3,206.83916633045,-8.50262976234,5261.71,35.61018753051758,8.7,,,,,,,nan,,
7515,TIC 187278212,3,206.84768248008,-6.13686919437,4759.0,44.55629348754883,10.28,,,,,,,nan,,
7516,TIC 395401483,3,206.85489446586,-75.08069323459,3620.0,36.16046524047851,12.78,,,,,,7.803907,fetherolf24,,353.67987
7517,TIC 379137299,3,206.86999920799,6.31565742516,4357.0,31.368457794189453,10.02,,,,,,,nan,,
7518,TIC 1001113022,3,206.88435898896,49.31320798716,17870.0,,1.8600000143051147,,,,,,,nan,,
7519,TIC 30175418,3,206.925673608,-32.43003531998,4117.47,14.570691108703612,8.845,,,1.525,,-4.215188564876988,,nan,,
7520,TIC 328936940,3,206.92666100455,21.46047866911,3885.0,29.89178276062012,11.111,,,,,,6.648825,fetherolf24,,370.139213
7521,TIC 30175417,3,206.92852391776,-32.43085235569,4269.0,14.573616981506348,9.249,12.215,,1.367,-4.52,-4.185672144232935,,nan,,
7522,TIC 395399671,3,206.98667788373,-76.17225078805,3828.0,30.197370529174805,11.527,,,,,,9.548175,fetherolf24,,482.02113
7523,TIC 187309694,3,207.04190590301,-10.7887512091,5308.0,34.18007278442383,8.336,13.397,2.0,,,,15.17,watson06,,
7524,TIC 165766653,3,207.1417433529,31.9991562534,3632.0,29.266956329345703,12.335,,,,,,4.370078,fetherolf24,,451.98422
7525,TIC 141862887,3,207.14585362548,56.33558458546,3675.0,31.8952751159668,11.9,,,,,,,nan,,
7526,TIC 166417326,3,207.17439477175,-37.12741705762,6674.6,46.30419158935547,6.74,2.056,,,,,1.651172,fetherolf24,,258.026174
7527,TIC 393911144,3,207.18254576905,42.63658916979,4480.1,37.68799209594727,9.92,13.312,,,,,,nan,,
7528,TIC 30199566,3,207.2293336127,-35.70095207931,4242.16,29.949556350708008,11.84,11.827,,,,,,nan,,
7529,TIC 30199562,3,207.22943828594,-35.70417955583,6085.0,29.969083786010746,6.56,5.426,5.0,0.2,,-4.4124805227323005,3.47239,fetherolf24,,235.546784
7530,TIC 207384131,3,207.23047931309,60.53188454412,3675.0,44.15807723999024,12.603,,,,,,,nan,,
7531,TIC 203222051,3,207.24246760444,-1.59295446244,5610.0,43.49493789672851,8.51,5.922,,,,,4.205017,fetherolf24,,555.675212
7532,TIC 203222054,3,207.24402519179,-1.58885273605,3789.0,43.49046325683594,12.383,,,,,,,nan,,
7533,TIC 392928034,3,207.25415963516,2.79138042002,3591.0,18.153749465942383,11.2,,,,,,,nan,,
7534,TIC 418581726,3,207.26037562059,-79.43164532597,3580.0,26.05980110168457,11.727,,,,,,,nan,,
7535,TIC 359220741,3,207.2666725421,26.97993294065,4471.0,13.492032051086426,7.232,,29.65,0.5928,-4.623,-4.467242935356096,,nan,,
7536,TIC 359220744,3,207.26680469323,26.97894743013,4384.0,13.484880447387695,8.01,,3.6,0.8716,,-4.331554530151395,,nan,,
7537,TIC 23675869,3,207.26885560983,40.13851319639,3583.0,31.40511131286621,12.46,,,,,,,nan,,
7538,TIC 441832283,3,207.3632833678,-26.34971033091,5475.0,43.74308395385742,7.93,,3.0,0.342,,-4.296941211615602,,nan,,
7539,TIC 437325588,2,207.43669369199,-22.11109264156,4309.0,14.061598777770996,8.166,,0.91,0.6515,-4.814,-4.503019719839177,,nan,,
7540,TIC 72518411,3,207.46302848011,14.88392802857,5836.8,44.78433609008789,8.15,0.772,4.0,,,,,nan,,
7541,TIC 72533133,3,207.49169911813,15.36465595122,4538.6,45.38865280151367,10.165,,,,,,,nan,,
7542,TIC 23708421,3,207.49807570258,39.40372776861,5074.1,40.75334548950195,9.44,3.063,,,,,4.928808,fetherolf24,,4339.599643
7543,TIC 141864507,3,207.61924133275,58.65657100465,4125.96,49.680137634277344,11.289,,,,,,6.461637,fetherolf24,,1248.440454
7544,TIC 437328411,3,207.68334246515,-21.69082847586,3401.0,21.070594787597656,12.73,,,,,,,nan,,
7545,TIC 328958585,3,207.76203490843,23.76258223072,4690.73,39.09847259521485,8.8,7.66,,,,,10.37705,fetherolf24,,349.576638
7546,TIC 241655722,3,207.77451063513,-53.73500757611,4680.0,28.08361434936523,9.55,12.934,,,-4.61,,0.331847,fetherolf24,,209.632876
7547,TIC 299296979,3,207.80510731969,-60.57012961318,3487.0,45.9845,12.094,,,,,,,nan,,
7548,TIC 305747940,3,207.8138164438,-0.47131281109,3715.0,46.23347091674805,12.5,,,,,,,nan,,
7549,TIC 72510218,3,207.8347572948,-24.3905119687,5597.0,18.5518,6.43,,5.4,0.214,-4.73,-4.510259251618358,2.108712,fetherolf24,,64.280172
7550,TIC 241655136,3,207.84066165583,-53.54608442697,3388.0,16.919214248657227,12.9,,,,,,,nan,,
7551,TIC 72511761,3,207.84678776638,-27.56456652048,3652.0,37.455108642578125,12.531,,,,,,9.758598,fetherolf24,,261.186402
7552,TIC 208129890,3,207.91829062443,-57.43563708891,5434.0,32.61349868774414,7.982,,3.0,0.168,,-4.715066185629639,8.90052,fetherolf24,,75.515179
7553,TIC 418613663,3,207.9610544704,-78.21063013849,4703.19,37.54767990112305,9.62,10.918,,,,,,nan,,
7554,TIC 72546623,3,207.97048220174,12.78531332372,3601.0,26.645347595214844,12.25,,,,,,4.9603,watson06,,6770.929628
7555,TIC 305805189,3,207.99075394938,-1.15732622231,3596.0,42.99112319946289,12.521,,,,,,1.793392,fetherolf24,,227.70075
7556,TIC 219038788,3,208.00002291118,49.95090976871,4157.0,14.250494956970217,8.82,13.499,4.0,1.607875,-4.44,-4.170798056567663,11.394267,fetherolf24,,6970.750926
7557,TIC 241682179,2,208.14940887821,-50.92172827284,5008.0,16.443063735961914,7.391,,1.0,,-4.81,,0.122781,fetherolf24,,513.489733
7558,TIC 72576236,3,208.15088948024,14.42226805616,3623.98,24.56787109375,11.651,,,,,,,nan,,
7559,TIC 241682178,3,208.15195388271,-50.92160560693,3400.0,16.818601608276367,12.395,,,,,,,nan,,
7560,TIC 284185810,3,208.20852190764,65.62214017652,3631.0,27.61560821533203,11.733,,,,,,11.121559,fetherolf24,,227.91557
7561,TIC 437340280,3,208.22279930827,-18.33802018612,3600.0,22.55432891845703,11.773,,,,,,,nan,,
7562,TIC 346048018,3,208.23168509776,-14.48704840957,3661.0,30.44500541687012,12.348,,,,,,,nan,,
7563,TIC 141874552,3,208.23169954857,56.60558016637,3732.0,28.748170852661133,11.732,,,,,,,nan,,
7564,TIC 393944916,3,208.26238952009,43.64923897925,4393.5,44.86241912841797,10.97,,,,,,8.388132,fetherolf24,,928966.3867799364
7565,TIC 258061897,3,208.272053442,27.80677866785,5131.0,29.482839584350582,8.363,10.809,,,-5.07,,2.141187,fetherolf24,,51.604438
7566,TIC 437338174,3,208.27736766786,-23.74314640052,4536.44,43.20356369018555,10.348,,,,,,,nan,,
7567,TIC 166704463,3,208.30831183115,-38.34972651,3655.0,42.08854675292969,12.495,,,,,,,nan,,
7568,GAIA DR3 6107557912843941504,3,208.3212372,-45.4567317,4187.15,46.94169616699219,10.597,,,,,,,nan,,
7569,TIC 111882162,3,208.3322958444,-30.77710172374,3696.0,36.47463607788086,12.085,,,,,,,nan,,
7570,TIC 393946386,3,208.3558602941,43.18780307789,3963.0,45.271087646484375,11.934,,,,,,11.758501,fetherolf24,,928966.3867799364
7571,TIC 72578769,3,208.36483678402,12.94238352833,3979.0,21.9091,9.767,,,,,,,nan,,
7572,TIC 1054566768,3,208.38579988341,-35.66414888969,6702.27,,6.33,,,,,,2.369056,fetherolf24,,357.719952
7573,TIC 219463771,3,208.41164605178,77.61893072425,3276.0,13.244990348815918,12.853,,,,,,1.233121,fetherolf24,,2936.784517
7575,TIC 219889976,3,208.48179621256,-20.24539843501,3625.51,16.51844024658203,12.584,,,,,,,nan,,
7576,TIC 445074898,3,208.49212921264,21.4162404468,3934.9,45.15103149414063,11.543,,,,,,7.745974,fetherolf24,,200.157169
7577,TIC 219040975,3,208.49719770334,50.58118406913,4245.12,31.144784927368164,10.196,,,,,,5.141272,fetherolf24,,1066.521113
7578,TIC 2591769,3,208.60773299922,-8.17920091777,3704.0,34.5020637512207,12.08,,,,,,0.673732,watson06,,
7579,TIC 367758219,3,208.61750960996,20.64177980873,5517.0,31.56413078308105,7.89,,0.9,0.2798,-4.61,-4.387590645601948,9.803514,fetherolf24,,222.293535
7580,TIC 1000275770,3,208.67086952492,18.39617447068,6054.0,,2.703,,14.4,0.125,,-4.744770986709722,2.946,hempelmann16,,
7581,TIC 367758676,2,208.671115,18.397662,6054.0,11.341726210729274,2.68,2.03,13.0,0.3243,,-4.1468836240859535,,nan,,
7582,TIC 219957206,3,208.68303818626,-20.57933383338,4152.7,45.81607818603515,11.17,,,,,,,nan,,
7583,TIC 448186109,3,208.72459547933,-71.36325857421,3509.0,22.799318313598636,12.24,,,,,,5.039364,fetherolf24,,4588.457104
7584,TIC 2620618,3,208.74250957998,-8.05884478526,6346.43,34.517024993896484,6.62,3.281,60.0,,,,,nan,,
7585,TIC 2620617,3,208.74351801721,-8.05898470176,5951.27,34.512699127197266,7.19,,,,,,,nan,,
7586,TIC 72643856,3,208.76065173145,-29.09054099381,3840.0,16.812353134155273,9.524,,,,,,6.869869,fetherolf24,,190.413061
7587,TIC 2620496,3,208.7789951771,-8.62262867246,4564.2,44.417667388916016,10.316,8.782,,,,,,nan,,
7588,TIC 2620651,3,208.79513741604,-7.94973111057,3943.0,41.23409652709961,11.448,,,,,,,nan,,
7589,TIC 2620462,3,208.80292518379,-8.70720946215,3437.0,34.7464599609375,13.003,,,,,,,nan,,
7590,TIC 379191508,3,208.8099566768,7.14744699879,3956.1,47.73483276367188,11.677,,,,,,,nan,,
7591,TIC 395744004,3,208.83662531155,-76.27074757573,5049.1,26.675443649291992,8.33,,1.0,,-4.93,,,nan,,
7592,TIC 395738426,3,208.86653236742,-73.49468659619,3664.0,20.452091217041016,11.381,,,,,,,nan,,
7593,TIC 2622686,3,208.88782617834,-11.70508929165,4464.36,43.96070098876953,10.618,9.501,,,,,,nan,,
7594,TIC 2621531,3,208.89632954693,-7.38796506418,3439.0,20.67594337463379,12.613,,,,,,,nan,,
7595,TIC 395746265,3,208.92422912093,-77.93096983229,4019.48,28.81300926208496,10.956,,,,,,,nan,,
7596,TIC 219960170,3,208.9397512653,-19.30890036989,4002.67,44.19304275512695,11.28,10.044,,,,,,nan,,
7597,TIC 458457378,2,208.95830664442,14.05650305075,6108.0,24.48783302307129,6.17,4.221,0.99,0.161,-4.92,-4.546726480034991,10.0,wright04,,
7598,TIC 154089472,3,209.07399875766,66.94472396348,5517.92,45.96543884277344,8.45,10.771,,,,,12.265774,fetherolf24,,14991.313142
7599,GAIA DR3 3727805908102205440,3,209.1233037,12.6847437,3992.0,47.40891647338867,,0.324,,,,,,nan,,
7600,TIC 208789160,3,209.13727373306,-54.70466789034,5208.0,40.21567916870117,6.01,3.57,1.0,0.13,,-4.971761399291447,3.150649,fetherolf24,,40.771476
7601,TIC 2625483,3,209.15160779904,-10.03394868886,6097.6,42.91434097290039,7.68,3.414,4.0,,,,,nan,,
7602,GAIA DR3 6064816017535011072,3,209.1536649,-54.7041163,3639.0,38.22970962524414,11.76,,,,,,,nan,,
7603,TIC 358767843,3,209.17776430872,64.6657447041,4404.92,39.41728591918945,10.246,,,,,,7.721643,fetherolf24,,151.567329
7604,TIC 2624725,3,209.18840445959,-7.31169994953,4915.51,40.9054069519043,9.48,,,,,,,nan,,
7605,TIC 198107724,3,209.22911548496,44.28253410803,5793.6,43.95220947265625,7.67,11.03,2.0,,,,2.517315,fetherolf24,,39.697291
7606,TIC 357386118,3,209.25631901638,25.57728528792,3796.7,41.484806060791016,11.793,,,,,,,nan,,
7607,TIC 72748505,3,209.3044,-29.3737,3236.01,31.0293,12.524,,,,,,7.839626,fetherolf24,,308.021
7608,TIC 471012269,3,209.30443503645,-29.37386989446,3468.09,13.23886489868164,12.527,,,,,,,nan,,
7609,TIC 416024319,3,209.31723873415,23.36232161791,5229.11,34.25040435791016,8.521,,,,,,5.178931,fetherolf24,,1080.61598
7610,TIC 208844024,3,209.32182670724,-56.04004342027,6033.0,41.51559448242188,7.52,7.183,2.493,0.1836,-4.8313,-4.477634339061827,,nan,,
7611,TIC 397616649,3,209.32564839489,6.98207680678,4765.8,49.77058792114258,9.98,,,,,,,nan,,
7612,TIC 202380743,1,209.38357988951,61.49286093075,4867.0,10.064767837524414,6.497,,0.44,0.2473,-4.91,-4.717750777787578,7.744121,fetherolf24,12.81,47.845001
7613,TIC 241800208,3,209.38755051691,-50.66947718232,3567.0,38.97247695922851,12.925,,,,,,,nan,,
7614,TIC 115104943,3,209.55667194691,19.28658413786,4790.01,37.96067810058594,9.314,,,,,,5.548,watson06,,11915.4094
7615,TIC 387009593,3,209.55800695476,12.5788635412,3342.0,9.355462074279783,12.255,,,,,,,nan,,
7616,GAIA DR3 3664244648433770880,3,209.5791842,1.329879,3578.0,46.86374282836914,,0.133,,,,,,nan,,
7617,TIC 112102305,3,209.6529465141,-34.00129415236,5538.0,38.169883728027344,8.18,,2.0,0.165,,-4.690491141489158,,nan,,
7618,TIC 166672531,3,209.6874,31.6717,3367.43,25.1,14.62,,,,,,0.355328,fetherolf24,,3921.50327
7619,TIC 325415605,3,209.71299323497,-60.00240152651,4833.0,46.53413772583008,9.79,,2.0,,,,,nan,,
7620,GAIA DR3 1451197916638959872,3,209.7175601,27.8706228,3142.0,19.34632873535156,,,,,,,,nan,,
7621,TIC 125421413,3,209.79337666153,-19.83435030685,3174.0,10.811483383178713,12.88,,,,,,3.385965,fetherolf24,,3882.816501
7622,TIC 115110801,3,209.83084635482,22.86975118465,4556.0,23.825759887695312,9.04,,1.86,0.5902,-4.757,-4.428306968082613,4.118328,fetherolf24,20.86,153.192012
7623,TIC 28156624,3,209.8397812943,25.23980654507,4238.6,40.4481086730957,10.75,,,,,,,nan,,
7624,TIC 448366265,3,209.95878338234,-69.1662740315,3825.0,32.01235580444336,11.53,,,,,,,nan,,
7625,TIC 448366248,3,209.9648984123,-69.17033835517,3442.0,32.32155227661133,13.05,,,,,,,nan,,
7626,GAIA DR3 5852426100862268544,3,210.0289403,-63.5639709,3394.0,37.79840850830078,,0.101,,,,,,nan,,
7627,TIC 198147067,3,210.04580630369,44.81126061724,4136.14,30.892723083496097,10.27,,,,,,9.35463,fetherolf24,,609.918121
7628,TIC 72855589,3,210.15041534373,-26.2664160949,6373.7,44.50109100341797,6.74,3.355,5.0,,,,3.866281,fetherolf24,,35.426757
7629,TIC 115117115,3,210.18859451645,18.09923288844,4136.6,35.28765869140625,10.317,,,,,,,nan,,
7630,TIC 271125356,3,210.23762983436,-31.79721436341,3897.0,31.17113304138184,10.99,,,,,,,nan,,
7631,TIC 119147875,3,210.26328411665,-2.65486525549,4067.0,10.41644287109375,9.707,,-2.87,1.235,-4.678,-4.336556857290761,2.576002,fetherolf24,,84.44515
7632,TIC 28171114,3,210.29150571598,26.36198971705,3834.0,36.87553024291992,12.28,,,,,,,nan,,
7633,TIC 233434019,3,210.3595065291,19.80288119838,3881.0,38.2074089050293,11.828,,,,,,9.494232,fetherolf24,,604.35095
7634,TIC 233434793,3,210.48948055894,21.55611952408,5932.6,49.083717346191406,7.93,7.307,3.0,,,,9.257566,fetherolf24,,175.014103
7635,TIC 1000160552,3,210.49476780554,15.49474775436,3592.36,29.3178653717041,11.36,12.199,,,,,,nan,,
7636,TIC 171769446,3,210.49483241704,15.49426890734,3799.8,29.26142120361328,10.625,,,,,,,nan,,
7637,TIC 339386305,3,210.49931369425,-21.1333574112,4863.03,40.067604064941406,9.47,,,,,,,nan,,
7638,TIC 233435605,3,210.52533961764,21.04590693366,3244.0,18.4697265625,13.5,,,,,,134.0,watson06,,
7639,TIC 119175635,3,210.54317151489,-3.91698393459,3411.0,23.05863571166992,12.758,,,,,,3.925,watson06,,10303.404905
7640,TIC 72599316,3,210.5817710052,13.68963532358,3748.0,20.34235954284668,10.636,,,,,,9.409674,fetherolf24,,677.671719
7641,TIC 339386257,3,210.62033516744,-21.01019725793,3339.0,20.057199478149418,13.208,,,,,,,nan,,
7642,TIC 232527921,3,210.63182753216,31.66085798267,6152.0,39.53544616699219,7.15,3.95,1.43,0.2164,-4.681,-4.350569037154355,4.063874,fetherolf24,,227.22606
7643,TIC 198151134,3,210.63809704853,46.33989555152,3835.0,11.157917022705078,10.05,,,,,,,nan,,
7644,TIC 198151136,3,210.63869558642,46.34085348265,3781.86,11.166309356689451,10.26,,,,,,,nan,,
7645,TIC 72938014,3,210.69446477019,-24.5304779821,3535.0,17.976186752319336,12.15,,,,,,11.569457,fetherolf24,,347.324308
7646,TIC 72601126,3,210.73693757029,14.97534870304,5473.0,26.608701705932617,7.14,,0.5,0.175,-4.95,-4.6752759459777,6.738415,fetherolf24,,42.211532
7647,TIC 2765802,3,210.75543938304,-8.0235646308,4133.73,38.385963439941406,10.93,,,,,,,nan,,
7648,TIC 1055540347,3,210.75667894402,-31.6845386361,5775.24,40.282657623291016,7.72,,,,,,,nan,,
7649,TIC 365714263,3,210.75717827565,-31.68403237781,6462.97,40.65383529663086,6.18,3.31,10.0,,,,3.565987,fetherolf24,,345.720584
7650,TIC 72601025,3,210.80079388903,14.70059519419,3792.0,39.603633880615234,12.408,,,,,,,nan,,
7651,TIC 457880598,3,210.88479682004,10.78678888508,5511.0,15.105355262756348,6.268,,1.8,0.17325,-5.08,-4.668361926929565,,nan,,
7652,TIC 2828718,3,210.90538797135,-10.60411380013,4127.99,43.53027725219727,13.395,9.38,,,,,,nan,,
7653,TIC 242189360,3,210.9647759402,-42.69805708739,3221.0,9.93813705444336,13.003,,,,,,0.33623,fetherolf24,,7632.675151
7654,TIC 28197584,3,210.97836101289,24.67827111406,3522.0,26.35872459411621,12.47,,,,,,,nan,,
7655,TIC 448465432,3,211.03427268179,-66.24385170295,3432.0,16.159385681152344,11.547,,,,,,0.311698,fetherolf24,,308.893971
