hpic_name,tess_id,period_var(d),period_var_uncert(d),amp_var(ppm),amp_var_uncert(d),RMS(ppm)
TIC 7793879,7793879,9.749991,1.332183,600.107951,7.060545,976.982562
TIC 95297277,95297277,11.903686,2.401055,2278.905941,12.145427,2552.027285
TIC 96891272,96891272,8.397659,1.012912,343.935240,7.490557,853.653596
TIC 93290941,93290941,6.326147,0.630782,2288.590243,10.860899,2206.993254
TIC 318428755,318428755,1.740776,0.044779,8311.012058,19.362033,6547.261302
TIC 261989593,261989593,11.247768,2.059895,734.447454,8.151791,870.220852
TIC 253139636,253139636,0.187554,0.000525,219.321681,5.985267,581.447595
TIC 442269910,442269910,10.761085,2.207174,163.760866,5.622116,577.673292
TIC 241655722,241655722,0.331847,0.001590,209.632876,4.783172,578.013066
TIC 255968209,255968209,11.234976,2.098632,2230.748956,15.343507,2334.396031
TIC 405382067,405382067,11.832935,2.390426,300.290874,6.127338,521.916797
TIC 271946648,271946648,2.486891,0.094465,420.222185,18.470402,1646.398073
TIC 272909065,272909065,10.375893,1.464379,444.164771,6.730991,632.535551
TIC 288023229,288023229,0.210515,0.000661,460.198514,16.868934,1505.158615
TIC 160197982,160197982,3.676900,0.226963,204.079782,5.318902,613.588021
TIC 242488496,242488496,3.473254,0.189065,98.199496,5.049847,433.797278
TIC 242444358,242444358,5.901812,0.649540,167.526866,10.443126,1014.002155
TIC 127382459,127382459,6.462997,0.631143,382.300407,5.702664,748.518187
TIC 242189360,242189360,0.336230,0.001649,7632.675151,14.374064,5761.455556
TIC 179250287,179250287,5.713022,0.569357,256.133409,5.675424,642.262100
TIC 179829529,179829529,8.957505,1.000428,290.765905,12.898467,1216.541254
TIC 179905621,179905621,9.380178,1.199289,647.733139,5.121623,809.117625
TIC 241832958,241832958,5.629901,0.501294,246.690946,6.688896,739.717746
TIC 179324612,179324612,10.370886,1.546828,304.266074,4.495730,548.421661
TIC 107461667,107461667,6.028801,0.597755,211.835744,8.480277,856.446059
TIC 403907527,403907527,9.237161,1.461652,1737.242563,21.496709,2720.024813
TIC 73306615,73306615,0.482546,0.003392,107.777768,5.332644,521.449733
TIC 332529990,332529990,1.296934,0.024747,2249.326846,27.070021,2992.914674
TIC 72559549,72559549,0.167741,0.000421,541.665715,11.283382,1153.198206
TIC 248071977,248071977,7.359431,0.996195,238.650232,10.810538,997.937720
TIC 363653791,363653791,2.395546,0.088020,4965.256098,14.858349,4225.353324
TIC 30203825,30203825,7.446779,0.906894,263.810212,16.140296,1386.135323
TIC 178861553,178861553,4.821211,0.330176,1567.499194,5.131172,1591.145388
TIC 22511044,22511044,10.222305,1.661590,2683.849979,4.234022,2170.877446
TIC 144726744,144726744,12.139903,2.367989,996.200474,6.198036,1174.116847
TIC 144490040,144490040,6.034628,0.593390,6861.997457,9.895358,5319.127612
TIC 103863534,103863534,7.692038,0.777402,1127.756795,6.672894,1139.928630
TIC 144223156,144223156,9.772432,1.432879,2310.492635,5.446260,2014.072853
TIC 389315309,389315309,1.404676,0.029258,81.787267,4.329764,416.468053
TIC 131235329,131235329,6.371615,0.580533,298.891630,15.534380,1345.431647
TIC 461277678,461277678,5.145030,0.536136,242.188194,18.842447,1655.394192
TIC 461247319,461247319,4.922779,0.414462,395.405297,7.853300,851.362565
TIC 461248973,461248973,8.622358,1.272345,370.151948,8.336164,831.165710
TIC 166001054,166001054,2.782913,0.111821,216.491562,15.556211,1205.007617
TIC 165769727,165769727,7.803700,0.925624,228.335091,9.203624,800.969229
TIC 305743877,305743877,8.620140,1.061396,453.489718,15.161726,1376.218274
TIC 165636116,165636116,5.773919,0.656273,219.623130,5.000021,535.000681
TIC 107288978,107288978,8.304791,0.977504,108.901073,5.419070,500.897330
TIC 30097038,30097038,7.119140,0.950237,463.768357,10.489268,962.143315
TIC 72511761,72511761,9.758598,1.212567,261.186402,21.759164,1557.584946
TIC 422130833,422130833,9.398689,1.478753,653.228960,14.084784,1394.141817
TIC 49256147,49256147,2.397873,0.088223,11362.568117,14.377321,8755.865394
TIC 101774867,101774867,0.995965,0.015208,4200.362487,13.599817,3313.725288
TIC 48536669,48536669,4.587336,0.317098,1726.904361,7.978938,1609.032244
TIC 83836523,83836523,9.715612,1.243515,243.864647,17.112611,1238.116990
TIC 34900,34900,2.407684,0.081060,3881.367446,5.409812,3171.342493
TIC 167121,167121,6.254046,0.526091,767.649479,3.815305,901.352983
TIC 70111746,70111746,11.580218,1.730376,337.336677,13.320220,1081.501145
TIC 440887364,440887364,8.919843,1.142673,490.780412,6.649668,707.744346
TIC 72938014,72938014,11.569457,2.476512,347.324308,15.078548,1187.379116
TIC 349233750,349233750,7.965902,0.756976,104.322720,4.079489,441.667743
TIC 125421413,125421413,3.385965,0.177405,3882.816501,13.271434,3613.501638
TIC 357531989,357531989,8.772958,1.315804,143.250714,8.245751,749.829867
TIC 32431727,32431727,7.458634,1.024797,5624.572440,19.474211,4207.352506
TIC 23945240,23945240,0.182199,0.000523,1310.689105,7.295875,1080.015911
TIC 23679995,23679995,3.730798,0.198943,679.305737,20.538021,1413.784857
TIC 192586810,192586810,6.167005,1.240876,251.748458,19.026161,1071.012403
TIC 189790392,189790392,8.199933,0.881814,2160.033401,11.498059,1906.351589
TIC 318614521,318614521,8.428685,0.956444,1615.676376,9.159445,1487.629739
TIC 392694197,392694197,8.219736,1.080985,639.987196,9.893325,1159.450724
TIC 317128910,317128910,9.210297,1.764236,385.007606,5.089820,658.984723
TIC 325491059,325491059,2.482219,0.105360,572.044562,5.273829,868.755200
TIC 392693370,392693370,8.351106,1.502176,665.675169,5.341285,903.427024
TIC 346720608,346720608,11.312785,5.403246,277.875272,15.320853,1460.403915
TIC 340791653,340791653,10.630373,2.655367,256.643764,10.572962,994.831101
TIC 331754686,331754686,11.914909,3.413056,252.882933,20.127539,1797.223145
TIC 371950958,371950958,10.937416,1.687479,1323.543820,6.508250,1147.593016
TIC 273418879,273418879,10.753224,1.774897,187.137327,4.464809,471.967986
TIC 293507177,293507177,0.569493,0.004783,32200.139385,12.734977,23003.072820
TIC 410150471,410150471,10.813723,1.800823,127.746545,8.204015,717.699511
TIC 238176832,238176832,0.526374,0.004262,5886.091599,14.429107,4470.481546
TIC 325095105,325095105,10.534950,1.597628,1617.444110,5.297365,1454.493878
TIC 409858786,409858786,2.442759,0.098466,1233.007394,13.441739,3425.465359
TIC 318567964,318567964,9.462384,1.656387,98.129409,7.660841,673.942962
TIC 318568269,318568269,7.319304,0.730591,1039.939482,7.612224,1056.647492
TIC 278657418,278657418,6.888087,0.728979,122.441288,8.583827,775.941712
TIC 410036073,410036073,5.970777,0.479532,197.381468,7.971125,704.106514
TIC 406343361,406343361,8.502305,1.166686,79.420346,5.822872,554.946457
TIC 238813498,238813498,8.600367,1.076479,246.878687,15.224393,1223.944587
TIC 403121771,403121771,9.759706,1.075303,239.037393,6.684196,634.251192
TIC 406280308,406280308,6.507954,0.597342,353.191745,13.782313,1188.139201
TIC 234282159,234282159,8.335487,1.107350,193.015761,11.607850,999.459155
TIC 469905613,469905613,5.783446,0.537850,189.070612,4.346859,434.247432
TIC 259845294,259845294,9.877230,1.298990,1682.075554,6.751837,1367.053503
TIC 394008846,394008846,8.833926,0.934932,146.017272,7.183494,682.363641
TIC 352006508,352006508,5.725516,0.513108,161.870701,9.507386,890.800943
TIC 352022550,352022550,8.242178,1.454010,258.657395,14.422535,1389.871633
TIC 466680054,466680054,3.303658,0.179022,2135.377270,5.418667,2811.840399
TIC 381983065,381983065,0.203969,0.000616,361.943022,14.322068,1211.805652
TIC 304338670,304338670,10.629358,1.507610,456.154962,9.861647,1025.495547
TIC 464318311,464318311,9.978639,1.427912,458.907225,5.149147,672.993111
TIC 339203064,339203064,9.337887,1.392008,251.172052,12.996837,1245.342320
TIC 410309771,410309771,11.841377,2.074156,100.941004,5.422795,527.543210
TIC 341307991,341307991,10.654505,1.708348,465.601027,11.346616,1088.487567
TIC 219300778,219300778,8.557092,1.250855,412.399252,11.650282,1120.657194
TIC 139876330,139876330,9.267159,1.676322,230.278064,7.174994,771.549506
TIC 166551528,166551528,8.363290,1.188761,611.891588,5.274082,760.496852
TIC 79054590,79054590,5.700529,0.451014,583.522019,4.801273,750.695534
TIC 79397104,79397104,7.537696,0.757675,872.294704,15.361453,1553.763735
TIC 79303009,79303009,7.653648,1.099521,616.375593,10.155217,1196.454431
TIC 370108543,370108543,9.324109,1.411480,268.703841,7.426484,739.365333
TIC 91313805,91313805,0.132979,0.000259,415.445559,12.607432,1062.696076
TIC 421740295,421740295,10.679307,2.177657,649.789207,5.808692,950.977930
TIC 350221441,350221441,11.084803,1.678703,186.832544,7.305727,693.415402
TIC 234299476,234299476,9.855421,1.736107,1713.616149,7.338752,1620.145671
TIC 316935835,316935835,4.866566,0.412774,1020.078743,5.042800,1065.857380
TIC 219338557,219338557,8.300568,1.107051,166.907173,14.333450,1031.499969
TIC 220495266,220495266,9.525985,1.260936,3493.710010,10.868933,2894.748643
TIC 219139051,219139051,11.357600,1.935603,735.800983,9.455502,1146.134228
TIC 469943599,469943599,2.419337,0.077226,66.642486,4.074262,396.046989
TIC 219330856,219330856,9.108535,1.172695,416.976210,13.129802,1195.686073
TIC 370281600,370281600,10.173922,1.594809,334.835509,7.040283,743.353797
TIC 219138079,219138079,5.067187,0.264113,144.282997,9.371751,859.879920
TIC 161172870,161172870,6.253962,0.529114,1505.693435,13.362520,1732.850079
TIC 197985794,197985794,8.716562,1.063257,300.871033,18.473930,1497.070544
TIC 231267979,231267979,2.022074,0.062073,2192.395414,17.455497,2472.215430
TIC 231701201,231701201,7.002603,0.710349,683.252304,5.960459,820.276159
TIC 265567103,265567103,11.641763,2.096855,1081.677917,4.600226,962.130641
TIC 161439851,161439851,2.895077,0.118522,137.908920,6.718150,693.737459
TIC 161153432,161153432,5.438481,0.471986,2442.955530,16.722663,2651.438336
TIC 117513932,117513932,2.702116,0.105277,961.279536,8.694536,2243.249186
TIC 201232873,201232873,6.750015,0.655101,1281.970836,10.905403,1273.276129
TIC 201175218,201175218,7.447195,0.799268,2845.151397,10.091940,3188.060567
TIC 201228876,201228876,6.166512,0.622792,411.024854,13.456311,1139.577752
TIC 206354321,206354321,8.293636,0.917165,373.539674,11.966288,792.085573
TIC 144436246,144436246,5.172728,0.391041,79.068338,5.479382,525.539469
TIC 291243756,291243756,4.993530,0.379948,703.286387,6.796097,834.049330
TIC 389753564,389753564,7.108145,0.675133,437.686525,10.196185,976.317013
TIC 425864448,425864448,6.982548,0.675951,142.745655,4.682630,452.447056
TIC 144446304,144446304,11.458955,2.061155,222.273939,9.674436,874.210302
TIC 144326118,144326118,8.760993,1.025438,324.551707,9.104621,832.578801
TIC 184241653,184241653,2.650267,0.099545,84.665593,5.352629,546.510105
TIC 360147541,360147541,1.517417,0.041086,550.403170,14.762741,2520.911635
TIC 139357121,139357121,8.544014,1.267230,901.526448,6.971991,988.153036
TIC 175456679,175456679,4.689616,0.417873,393.929014,18.458383,1697.271107
TIC 224270730,224270730,10.311886,1.358436,1342.043398,10.462063,1398.738897
TIC 224225152,224225152,3.536995,0.187961,3056.983360,15.404714,3194.542552
TIC 139267068,139267068,9.969806,1.547239,4035.239464,6.143044,3411.491547
TIC 121490076,121490076,5.545752,0.552854,1969.842828,7.844645,1950.213199
TIC 214991065,214991065,6.382165,0.797202,467.585535,5.785273,1000.015411
TIC 175405764,175405764,10.342505,1.430616,2142.291087,13.517425,2027.202246
TIC 154375111,154375111,9.014473,1.644911,111.331081,6.491188,576.042624
TIC 155315895,155315895,5.728029,0.465884,380.266786,7.478474,800.491243
TIC 143857063,143857063,2.131137,0.057406,438.731631,27.093012,2448.264817
TIC 140045538,140045538,1.124895,0.020177,3437.454319,5.038707,2790.203647
TIC 139986785,139986785,8.752921,1.018444,278.229132,11.293292,922.493226
TIC 389726031,389726031,10.056856,1.617367,359.061895,15.961044,1390.160165
TIC 382373407,382373407,10.845435,1.691788,253.898607,11.424691,999.716388
TIC 139757187,139757187,5.149022,0.407524,1040.953507,10.856253,1260.104437
TIC 278709638,278709638,5.439756,0.619497,191.739544,3.914929,389.867215
TIC 139068417,139068417,11.174666,2.116570,375.129974,6.384720,661.623561
TIC 115108309,115108309,6.323225,0.596643,2586.969203,9.810059,2193.688255
TIC 165108082,165108082,11.756437,2.081917,16226.391336,28.504858,13128.514966
TIC 159747089,159747089,8.706100,0.951837,1451.557134,9.754300,1544.420483
TIC 197710589,197710589,7.400272,1.085165,123.499601,8.597187,783.293976
TIC 204418363,204418363,11.991946,2.275343,468.654696,11.049550,1123.891828
TIC 278829597,278829597,6.134430,0.564029,267.360586,7.306828,671.207874
TIC 253934491,253934491,5.199943,0.502496,1216.656536,4.826769,1310.073382
TIC 70440774,70440774,6.129992,0.531981,121.016937,10.683895,832.325821
TIC 278708135,278708135,10.213292,1.997287,3131.980515,9.181394,2390.052481
TIC 62483237,62483237,7.687136,0.841134,1077.862804,8.844754,1202.665684
TIC 70441438,70441438,6.340486,0.742419,159.676232,5.112803,511.572728
TIC 62481726,62481726,6.572561,0.546857,892.926604,15.410991,1607.569132
TIC 206660104,206660104,8.192343,1.257266,1696.289446,9.034701,1896.222067
TIC 206620592,206620592,5.168633,0.457761,665.237698,11.639293,1231.035105
TIC 229066244,229066244,11.986192,2.114874,622.878427,8.510562,1032.183456
TIC 206684620,206684620,6.740931,0.542080,219.428926,10.965641,1019.794781
TIC 47506328,47506328,2.288442,0.074671,155.366519,9.886194,992.427439
TIC 47424878,47424878,4.646796,0.349634,150.936279,7.469319,715.136572
TIC 204500941,204500941,11.199115,2.083292,305.234075,15.013672,1333.816406
TIC 326451066,326451066,4.747451,0.288052,501.152807,8.122631,930.885913
TIC 270357196,270357196,2.427921,0.060178,244.783419,15.485266,1508.335069
TIC 47423224,47423224,0.317683,0.001541,9561.405921,11.292811,6890.662152
TIC 209284060,209284060,5.311990,0.592293,853.144407,6.086502,980.569141
TIC 464452462,464452462,7.750588,0.812630,1275.937118,6.693471,1478.587819
TIC 456611976,456611976,8.577570,1.042602,373.447838,13.031213,1187.519211
TIC 379289306,379289306,8.900657,1.789665,463.193620,12.301478,1215.220980
TIC 404156386,404156386,2.333758,0.088220,8463.258065,12.017471,7631.938937
TIC 200134124,200134124,5.785789,0.461369,1007.892698,6.439164,1118.659169
TIC 324814573,324814573,12.744439,2.273969,1138.044214,6.417887,1297.235988
TIC 404030766,404030766,2.657101,0.081254,478.284020,20.234710,2130.013817
TIC 158511022,158511022,10.392407,1.915778,530.761478,4.457855,717.130229
TIC 62118520,62118520,6.116829,0.589395,370.777781,21.819256,1700.793811
TIC 101544662,101544662,0.838993,0.013606,3807.290126,8.149039,3800.934888
TIC 101778726,101778726,1.980698,0.063017,2708.246030,7.482160,2622.358329
TIC 166578537,166578537,5.037360,0.395425,734.742577,7.648350,947.141459
TIC 90846065,90846065,6.353947,0.607256,251.642506,19.572908,1552.199796
TIC 129278547,129278547,3.481395,0.158928,1300.420794,6.463153,1355.654548
TIC 90953428,90953428,0.584151,0.005317,4783.204848,15.885206,3935.663722
TIC 389426731,389426731,0.216099,0.000730,5436.561620,26.686295,4780.435405
TIC 290970527,290970527,2.126782,0.067370,9382.774068,9.339797,6894.010819
TIC 299803821,299803821,10.180548,1.460926,801.997374,7.031900,1002.898030
TIC 441298668,441298668,4.602079,0.316884,131.804707,5.035849,543.462595
TIC 389141732,389141732,10.837619,1.913082,3219.834824,7.010238,2610.081690
TIC 439446186,439446186,8.298517,1.078794,14420.515897,13.752318,10360.270643
TIC 254090559,254090559,0.166989,0.000412,1554.940779,8.333254,1413.285654
TIC 254220080,254220080,3.596519,0.223451,116.342962,4.365379,487.026436
TIC 87989721,87989721,11.122561,1.699746,253.167053,5.501290,598.114427
TIC 331258356,331258356,0.312216,0.001486,357.670658,9.058758,926.593711
TIC 277373033,277373033,11.155172,1.622542,257.791510,16.257273,1507.359579
TIC 276304874,276304874,1.042655,0.015765,42909.494219,11.496540,30969.462070
TIC 469782507,469782507,4.570967,0.398566,1820.461509,5.179736,1598.868819
TIC 421535826,421535826,11.998452,2.344298,273.796598,4.909410,566.284053
TIC 218907007,218907007,0.644686,0.005999,517.279967,12.470546,1154.393429
TIC 97456906,97456906,2.827036,0.127546,1101.179478,14.715439,2029.301781
TIC 380822957,380822957,7.625526,0.738265,538.765497,9.853457,1139.246979
TIC 31500881,31500881,7.983282,0.964959,335.994874,10.422862,933.698822
TIC 389477262,389477262,11.172441,1.999449,762.118828,5.401355,822.078082
TIC 92350382,92350382,9.256860,1.359202,198.192797,15.153509,1421.367137
TIC 266637623,266637623,7.259631,0.830939,660.591676,16.779382,1545.289410
TIC 89396656,89396656,7.984863,1.061805,663.095674,10.209595,1170.042562
TIC 204441257,204441257,9.161356,1.379511,1170.026893,14.121297,1687.901999
TIC 89426798,89426798,10.096313,1.483939,278.805453,14.798724,1220.389708
TIC 441402752,441402752,11.839947,1.462183,593.761571,9.443097,1279.807931
TIC 441389475,441389475,6.184871,0.517589,655.669050,6.932459,1083.814198
TIC 270300024,270300024,10.006110,1.133587,939.394666,22.139332,2016.903794
TIC 302453503,302453503,7.584014,0.922525,284.037909,15.957161,1355.132221
TIC 302455611,302455611,11.992556,2.332367,187.911310,8.005326,803.393634
TIC 69747593,69747593,5.313612,0.352053,834.824170,7.925742,808.080856
TIC 13732129,13732129,6.442678,0.425458,266.284966,12.213550,899.148314
TIC 14307739,14307739,3.700130,0.201637,171.025517,7.767939,606.456961
TIC 35608104,35608104,11.256535,1.986266,6240.167023,8.332526,5375.509547
TIC 23961340,23961340,11.273777,1.956224,3086.140983,7.457504,2538.335786
TIC 158569856,158569856,1.405320,0.025332,8055.422524,16.270723,6421.112954
TIC 248807074,248807074,1.235718,0.020437,159.939945,9.540199,963.165840
TIC 248270034,248270034,3.690502,0.172636,14556.592713,17.379997,11494.630982
TIC 381165504,381165504,5.557927,0.675396,1104.741266,7.929319,1199.394402
TIC 336587521,336587521,11.608916,1.975221,2803.755918,5.820845,2518.407221
TIC 381133463,381133463,9.852298,2.116773,368.896856,12.563382,1258.548482
TIC 399966246,399966246,8.816681,1.068556,256.481936,18.106762,1475.130710
TIC 333625405,333625405,9.168526,2.325670,286.461600,7.630802,726.896753
